n,epsilon,delta,m,resolution,repeats,raw_pair_separation_mean,raw_pair_separation_se,outer_fold_transformed_pair_separation_mean_mean,outer_fold_transformed_pair_separation_mean_se,clr_ridge_fixed_mae_mean,clr_ridge_fixed_mae_se,nn_fixed_mae_mean,nn_fixed_mae_se,pair_clr_ridge_mae_mean,pair_clr_ridge_mae_se,pair_nn_mae_mean,pair_nn_mae_se,equal_prediction_pair_floor_mean,equal_prediction_pair_floor_se,shared_contrast_clr_mae_mean,shared_contrast_clr_mae_se,shared_contrast_nn_mae_mean,shared_contrast_nn_mae_se,fine_contrast_clr_mae_mean,fine_contrast_clr_mae_se,naive_selected_mae_mean,naive_selected_mae_se,nested_selected_mae_mean,nested_selected_mae_se,selection_optimism_mean,selection_optimism_se,nested_selected_candidate_mean_mean,nested_selected_candidate_mean_se,all_simplex_ok,all_nested_outer_fold_isolation,all_nested_inner_fold_isolation
12,0.2,0.0,1,full_k3,200,0.2,0.0,0.3927104839812738,0.004782409240418846,0.017699509293864886,0.0002032707487479969,0.021502247541873163,0.00041785540244412784,0.01389196275396544,0.00040432773814443306,0.028501466750285816,0.0011024521059282396,0.03362224128386448,0.0,0.02654926394079733,0.0003049061231219953,0.03225337131280974,0.0006267831036661916,0.0,0.0,0.017699509293864886,0.0002032707487479969,0.01769950929386489,0.00020327074874799681,1.1275702593849246e-19,6.319668390342389e-19,0.0,0.0,True,True,True
12,0.2,0.0,1,pooled_k2,200,0.2,0.0,0.3927104839812738,0.004782409240418846,0.026549263940797332,0.0003049061231219953,0.03225337131280974,0.0006267831036661917,0.02083794413094816,0.0006064916072166495,0.04275220012542873,0.001653678158892359,0.05043336192579671,0.0,0.026549263940797325,0.00030490612312199537,0.03225337131280974,0.0006267831036661916,,,0.026549263940797332,0.0003049061231219953,0.02654926394079733,0.0003049061231219953,1.0234868508263161e-18,1.1052505747695344e-18,0.0,0.0,True,True,True
12,0.2,0.0,5,full_k3,200,0.2,0.0,0.3927104839812738,0.004782409240418846,0.017699509293864886,0.0002032707487479969,0.021502247541873163,0.00041785540244412784,0.01389196275396544,0.00040432773814443306,0.028501466750285816,0.0011024521059282396,0.03362224128386448,0.0,0.02654926394079733,0.0003049061231219953,0.03225337131280974,0.0006267831036661916,0.0,0.0,0.017699509293864886,0.0002032707487479969,0.01769950929386489,0.00020327074874799681,1.1275702593849246e-19,6.319668390342389e-19,0.0,0.0,True,True,True
12,0.2,0.0,5,pooled_k2,200,0.2,0.0,0.3927104839812738,0.004782409240418846,0.026549263940797332,0.0003049061231219953,0.03225337131280974,0.0006267831036661917,0.02083794413094816,0.0006064916072166495,0.04275220012542873,0.001653678158892359,0.05043336192579671,0.0,0.026549263940797325,0.00030490612312199537,0.03225337131280974,0.0006267831036661916,,,0.026549263940797332,0.0003049061231219953,0.02654926394079733,0.0003049061231219953,1.0234868508263161e-18,1.1052505747695344e-18,0.0,0.0,True,True,True
12,0.2,0.0,20,full_k3,200,0.2,0.0,0.3927104839812738,0.004782409240418846,0.017699509293864886,0.0002032707487479969,0.021502247541873163,0.00041785540244412784,0.01389196275396544,0.00040432773814443306,0.028501466750285816,0.0011024521059282396,0.03362224128386448,0.0,0.02654926394079733,0.0003049061231219953,0.03225337131280974,0.0006267831036661916,0.0,0.0,0.017699509293864886,0.0002032707487479969,0.01769950929386489,0.00020327074874799681,1.1275702593849246e-19,6.319668390342389e-19,0.0,0.0,True,True,True
12,0.2,0.0,20,pooled_k2,200,0.2,0.0,0.3927104839812738,0.004782409240418846,0.026549263940797332,0.0003049061231219953,0.03225337131280974,0.0006267831036661917,0.02083794413094816,0.0006064916072166495,0.04275220012542873,0.001653678158892359,0.05043336192579671,0.0,0.026549263940797325,0.00030490612312199537,0.03225337131280974,0.0006267831036661916,,,0.026549263940797332,0.0003049061231219953,0.02654926394079733,0.0003049061231219953,1.0234868508263161e-18,1.1052505747695344e-18,0.0,0.0,True,True,True
12,0.2,0.6,1,full_k3,200,0.2,0.0,0.3900994469725268,0.0045854970495135625,0.03101877753557718,0.0001833815472337355,0.0419955453949806,0.0005427895551901924,0.08964591197107544,0.00027530946296454523,0.09737329953218761,0.0016852565019263796,0.08982777057257295,1.967540588810701e-18,0.027749930585206393,0.0002986397855029326,0.03334524016567963,0.0006260214619607762,0.04617300036290211,8.644238098269072e-05,0.03101877753557718,0.0001833815472337355,0.031018777535577184,0.00018338154723373555,-4.163336342344337e-19,6.126685713802203e-19,0.0,0.0,True,True,True
12,0.2,0.6,1,pooled_k2,200,0.2,0.0,0.3900994469725268,0.0045854970495135625,0.027813857442203528,0.00029774942557358016,0.03334524016567963,0.0006260214619607762,0.025219547736251107,0.0005883247744706791,0.04450815267082552,0.0017041148113639824,0.049320126118015076,0.0,0.027813857442203528,0.00029774942557358027,0.03334524016567963,0.0006260214619607762,,,0.027813857442203528,0.00029774942557358016,0.027813857442203528,0.00029774942557358016,-8.847089727481716e-19,1.0877218707992426e-18,0.0,0.0,True,True,True
12,0.2,0.6,5,full_k3,200,0.2,0.0,0.3900994469725268,0.0045854970495135625,0.03101877753557718,0.0001833815472337355,0.0419955453949806,0.0005427895551901924,0.08964591197107544,0.00027530946296454523,0.09737329953218761,0.0016852565019263796,0.08982777057257295,1.967540588810701e-18,0.027749930585206393,0.0002986397855029326,0.03334524016567963,0.0006260214619607762,0.04617300036290211,8.644238098269072e-05,0.03101877753557718,0.0001833815472337355,0.031018777535577184,0.00018338154723373555,-4.163336342344337e-19,6.126685713802203e-19,0.0,0.0,True,True,True
12,0.2,0.6,5,pooled_k2,200,0.2,0.0,0.3900994469725268,0.0045854970495135625,0.027813857442203528,0.00029774942557358016,0.03334524016567963,0.0006260214619607762,0.025219547736251107,0.0005883247744706791,0.04450815267082552,0.0017041148113639824,0.049320126118015076,0.0,0.027813857442203528,0.00029774942557358027,0.03334524016567963,0.0006260214619607762,,,0.027813857442203528,0.00029774942557358016,0.027813857442203528,0.00029774942557358016,-8.847089727481716e-19,1.0877218707992426e-18,0.0,0.0,True,True,True
12,0.2,0.6,20,full_k3,200,0.2,0.0,0.3900994469725268,0.0045854970495135625,0.03101877753557718,0.0001833815472337355,0.0419955453949806,0.0005427895551901924,0.08964591197107544,0.00027530946296454523,0.09737329953218761,0.0016852565019263796,0.08982777057257295,1.967540588810701e-18,0.027749930585206393,0.0002986397855029326,0.03334524016567963,0.0006260214619607762,0.04617300036290211,8.644238098269072e-05,0.03101877753557718,0.0001833815472337355,0.031018777535577184,0.00018338154723373555,-4.163336342344337e-19,6.126685713802203e-19,0.0,0.0,True,True,True
12,0.2,0.6,20,pooled_k2,200,0.2,0.0,0.3900994469725268,0.0045854970495135625,0.027813857442203528,0.00029774942557358016,0.03334524016567963,0.0006260214619607762,0.025219547736251107,0.0005883247744706791,0.04450815267082552,0.0017041148113639824,0.049320126118015076,0.0,0.027813857442203528,0.00029774942557358027,0.03334524016567963,0.0006260214619607762,,,0.027813857442203528,0.00029774942557358016,0.027813857442203528,0.00029774942557358016,-8.847089727481716e-19,1.0877218707992426e-18,0.0,0.0,True,True,True
12,0.2,1.2,1,full_k3,200,0.2,0.0,0.39141525675637523,0.004890323988082861,0.045428709832973924,0.00020429193996395465,0.0637957242330344,0.0008536830581727542,0.17038573029045934,0.00040203416834648476,0.1702047101221427,0.002416817825998662,0.15463851897101846,1.967540588810701e-18,0.031364452507782456,0.0003538076870711782,0.03516885855934517,0.0006824019464227893,0.0886472768564946,0.00020597740009989412,0.045428709832973924,0.00020429193996395465,0.045428709832973924,0.0002042919399639547,3.8163916471489756e-19,6.959740291837916e-19,0.0,0.0,True,True,True
12,0.2,1.2,1,pooled_k2,200,0.2,0.0,0.39141525675637523,0.004890323988082861,0.031699118278830624,0.0003551281966987873,0.03516885855934517,0.0006824019464227892,0.044289621934386056,0.0006664486916407023,0.04882195571676658,0.0017096659351140454,0.04611615297665468,0.0,0.031699118278830624,0.00035512819669878727,0.03516885855934517,0.0006824019464227893,,,0.031699118278830624,0.0003551281966987873,0.031699118278830624,0.0003551281966987873,5.204170427930421e-19,1.022585922868129e-18,0.0,0.0,True,True,True
12,0.2,1.2,5,full_k3,200,0.2,0.0,0.39141525675637523,0.004890323988082861,0.045428709832973924,0.00020429193996395465,0.0637957242330344,0.0008536830581727542,0.17038573029045934,0.00040203416834648476,0.1702047101221427,0.002416817825998662,0.15463851897101846,1.967540588810701e-18,0.031364452507782456,0.0003538076870711782,0.03516885855934517,0.0006824019464227893,0.0886472768564946,0.00020597740009989412,0.045428709832973924,0.00020429193996395465,0.04547490970938158,0.0002090357843741535,4.619987640766189e-05,4.619987640766151e-05,0.00041666666666666664,0.0004166666666666667,True,True,True
12,0.2,1.2,5,pooled_k2,200,0.2,0.0,0.39141525675637523,0.004890323988082861,0.031699118278830624,0.0003551281966987873,0.03516885855934517,0.0006824019464227892,0.044289621934386056,0.0006664486916407023,0.04882195571676658,0.0017096659351140454,0.04611615297665468,0.0,0.031699118278830624,0.00035512819669878727,0.03516885855934517,0.0006824019464227893,,,0.031699118278830624,0.0003551281966987873,0.031699118278830624,0.0003551281966987873,5.204170427930421e-19,1.022585922868129e-18,0.0,0.0,True,True,True
12,0.2,1.2,20,full_k3,200,0.2,0.0,0.39141525675637523,0.004890323988082861,0.045428709832973924,0.00020429193996395465,0.0637957242330344,0.0008536830581727542,0.17038573029045934,0.00040203416834648476,0.1702047101221427,0.002416817825998662,0.15463851897101846,1.967540588810701e-18,0.031364452507782456,0.0003538076870711782,0.03516885855934517,0.0006824019464227893,0.0886472768564946,0.00020597740009989412,0.045428709832973924,0.00020429193996395465,0.04547490970938158,0.0002090357843741535,4.619987640766189e-05,4.619987640766151e-05,0.00041666666666666664,0.0004166666666666667,True,True,True
12,0.2,1.2,20,pooled_k2,200,0.2,0.0,0.39141525675637523,0.004890323988082861,0.031699118278830624,0.0003551281966987873,0.03516885855934517,0.0006824019464227892,0.044289621934386056,0.0006664486916407023,0.04882195571676658,0.0017096659351140454,0.04611615297665468,0.0,0.031699118278830624,0.00035512819669878727,0.03516885855934517,0.0006824019464227893,,,0.031699118278830624,0.0003551281966987873,0.031699118278830624,0.0003551281966987873,5.204170427930421e-19,1.022585922868129e-18,0.0,0.0,True,True,True
12,1.0,0.0,1,full_k3,200,1.0,0.0,1.8974414512058408,0.023190689236138685,0.018251675919383127,0.00017608814179903218,0.018742659453999225,0.00037007383592836,0.0203407321459488,0.00040502937825350523,0.02011703525697718,0.0010981309363960277,0.17137929844516347,1.967540588810701e-18,0.027377513879074687,0.00026413221269854827,0.028113989180998836,0.0005551107538925397,0.0,0.0,0.018251675919383127,0.00017608814179903218,0.018251675919383127,0.00017608814179903223,1.179611963664229e-18,6.292910672055685e-19,0.0,0.0,True,True,True
12,1.0,0.0,1,pooled_k2,200,1.0,0.0,1.8974414512058408,0.023190689236138685,0.02737751387907468,0.00026413221269854827,0.028113989180998843,0.0005551107538925399,0.0305110982189232,0.0006075440673802577,0.030175552885465775,0.0016471964045940413,0.2570689476677453,3.935081177621402e-18,0.027377513879074687,0.0002641322126985484,0.028113989180998836,0.0005551107538925397,,,0.02737751387907468,0.00026413221269854827,0.02737751387907468,0.00026413221269854827,6.591949208711867e-19,1.2371644857565288e-18,0.0,0.0,True,True,True
12,1.0,0.0,5,full_k3,200,1.0,0.0,1.8974414512058408,0.023190689236138685,0.018251675919383127,0.00017608814179903218,0.018742659453999225,0.00037007383592836,0.0203407321459488,0.00040502937825350523,0.02011703525697718,0.0010981309363960277,0.17137929844516347,1.967540588810701e-18,0.027377513879074687,0.00026413221269854827,0.028113989180998836,0.0005551107538925397,0.0,0.0,0.018251675919383127,0.00017608814179903218,0.018251675919383127,0.00017608814179903223,1.179611963664229e-18,6.292910672055685e-19,0.0,0.0,True,True,True
12,1.0,0.0,5,pooled_k2,200,1.0,0.0,1.8974414512058408,0.023190689236138685,0.02737751387907468,0.00026413221269854827,0.028113989180998843,0.0005551107538925399,0.0305110982189232,0.0006075440673802577,0.030175552885465775,0.0016471964045940413,0.2570689476677453,3.935081177621402e-18,0.027377513879074687,0.0002641322126985484,0.028113989180998836,0.0005551107538925397,,,0.02737751387907468,0.00026413221269854827,0.02737751387907468,0.00026413221269854827,6.591949208711867e-19,1.2371644857565288e-18,0.0,0.0,True,True,True
12,1.0,0.0,20,full_k3,200,1.0,0.0,1.8974414512058408,0.023190689236138685,0.018251675919383127,0.00017608814179903218,0.018742659453999225,0.00037007383592836,0.0203407321459488,0.00040502937825350523,0.02011703525697718,0.0010981309363960277,0.17137929844516347,1.967540588810701e-18,0.027377513879074687,0.00026413221269854827,0.028113989180998836,0.0005551107538925397,0.0,0.0,0.018251675919383127,0.00017608814179903218,0.018251675919383127,0.00017608814179903223,1.179611963664229e-18,6.292910672055685e-19,0.0,0.0,True,True,True
12,1.0,0.0,20,pooled_k2,200,1.0,0.0,1.8974414512058408,0.023190689236138685,0.02737751387907468,0.00026413221269854827,0.028113989180998843,0.0005551107538925399,0.0305110982189232,0.0006075440673802577,0.030175552885465775,0.0016471964045940413,0.2570689476677453,3.935081177621402e-18,0.027377513879074687,0.0002641322126985484,0.028113989180998836,0.0005551107538925397,,,0.02737751387907468,0.00026413221269854827,0.02737751387907468,0.00026413221269854827,6.591949208711867e-19,1.2371644857565288e-18,0.0,0.0,True,True,True
12,1.0,0.6,1,full_k3,200,1.0,0.0,1.9078669506282444,0.02305207241214728,0.0300694831529164,0.0001505458953429401,0.03511124923430022,0.0004933525634697229,0.0653314546834275,0.0002631272481312856,0.06485190141118419,0.0007193404648692022,0.17069673907988142,1.967540588810701e-18,0.02727976855646898,0.0002625643793352842,0.031115980141698866,0.0005672159404600576,0.05215331284885751,0.00017152776753804057,0.0300694831529164,0.0001505458953429401,0.030069483152916396,0.00015054589534294017,1.0755285551056204e-18,6.120907381163492e-19,0.0,0.0,True,True,True
12,1.0,0.6,1,pooled_k2,200,1.0,0.0,1.9078669506282444,0.02305207241214728,0.027791170979540123,0.00025825115562003696,0.031115980141698866,0.0005672159404600577,0.030052834494741994,0.00056459760896127,0.03308710254105314,0.0016699711860275817,0.25604510861982205,3.935081177621402e-18,0.02779117097954012,0.0002582511556200368,0.031115980141698866,0.0005672159404600576,,,0.027791170979540123,0.00025825115562003696,0.027791170979540123,0.00025825115562003696,8.326672684688674e-19,1.1420424904647213e-18,0.0,0.0,True,True,True
12,1.0,0.6,5,full_k3,200,1.0,0.0,1.9078669506282444,0.02305207241214728,0.0300694831529164,0.0001505458953429401,0.03511124923430022,0.0004933525634697229,0.0653314546834275,0.0002631272481312856,0.06485190141118419,0.0007193404648692022,0.17069673907988142,1.967540588810701e-18,0.02727976855646898,0.0002625643793352842,0.031115980141698866,0.0005672159404600576,0.05215331284885751,0.00017152776753804057,0.0300694831529164,0.0001505458953429401,0.030069483152916396,0.00015054589534294017,1.0755285551056204e-18,6.120907381163492e-19,0.0,0.0,True,True,True
12,1.0,0.6,5,pooled_k2,200,1.0,0.0,1.9078669506282444,0.02305207241214728,0.027791170979540123,0.00025825115562003696,0.031115980141698866,0.0005672159404600577,0.030052834494741994,0.00056459760896127,0.03308710254105314,0.0016699711860275817,0.25604510861982205,3.935081177621402e-18,0.02779117097954012,0.0002582511556200368,0.031115980141698866,0.0005672159404600576,,,0.027791170979540123,0.00025825115562003696,0.027791170979540123,0.00025825115562003696,8.326672684688674e-19,1.1420424904647213e-18,0.0,0.0,True,True,True
12,1.0,0.6,20,full_k3,200,1.0,0.0,1.9078669506282444,0.02305207241214728,0.0300694831529164,0.0001505458953429401,0.03511124923430022,0.0004933525634697229,0.0653314546834275,0.0002631272481312856,0.06485190141118419,0.0007193404648692022,0.17069673907988142,1.967540588810701e-18,0.02727976855646898,0.0002625643793352842,0.031115980141698866,0.0005672159404600576,0.05215331284885751,0.00017152776753804057,0.0300694831529164,0.0001505458953429401,0.030069483152916396,0.00015054589534294017,1.0755285551056204e-18,6.120907381163492e-19,0.0,0.0,True,True,True
12,1.0,0.6,20,pooled_k2,200,1.0,0.0,1.9078669506282444,0.02305207241214728,0.027791170979540123,0.00025825115562003696,0.031115980141698866,0.0005672159404600577,0.030052834494741994,0.00056459760896127,0.03308710254105314,0.0016699711860275817,0.25604510861982205,3.935081177621402e-18,0.02779117097954012,0.0002582511556200368,0.031115980141698866,0.0005672159404600576,,,0.027791170979540123,0.00025825115562003696,0.027791170979540123,0.00025825115562003696,8.326672684688674e-19,1.1420424904647213e-18,0.0,0.0,True,True,True
12,1.0,1.2,1,full_k3,200,1.0,0.0,1.8928374559926735,0.025676719272041664,0.04553263950628282,0.0001706070740135138,0.05312417327903825,0.0007572840808690175,0.11912045831135497,0.000227144577265021,0.11597735474777736,0.0005773935761815174,0.1864374926139588,1.967540588810701e-18,0.028923097326672656,0.00025274203656260746,0.034397423179330706,0.0005624614367043107,0.10136402232532342,0.0004251493837681532,0.04553263950628282,0.0001706070740135138,0.045532639506282814,0.00017060707401351366,-3.469446951953614e-20,7.67557575331671e-19,0.0,0.0,True,True,True
12,1.0,1.2,1,pooled_k2,200,1.0,0.0,1.8928374559926735,0.025676719272041664,0.03101729579463452,0.0002574777511687936,0.034397423179330706,0.0005624614367043105,0.03757846732565156,0.0006314699049115743,0.04064166263118043,0.0016855093866788155,0.2521790792174345,3.935081177621402e-18,0.03101729579463452,0.00025747775116879366,0.034397423179330706,0.0005624614367043107,,,0.03101729579463452,0.0002574777511687936,0.03101729579463452,0.00025747775116879366,-2.9490299091605723e-19,1.1543008864481203e-18,0.0,0.0,True,True,True
12,1.0,1.2,5,full_k3,200,1.0,0.0,1.8928374559926735,0.025676719272041664,0.04553263950628282,0.0001706070740135138,0.05312417327903825,0.0007572840808690175,0.11912045831135497,0.000227144577265021,0.11597735474777736,0.0005773935761815174,0.1864374926139588,1.967540588810701e-18,0.028923097326672656,0.00025274203656260746,0.034397423179330706,0.0005624614367043107,0.10136402232532342,0.0004251493837681532,0.04553263950628282,0.0001706070740135138,0.045532639506282814,0.00017060707401351366,-3.469446951953614e-20,7.67557575331671e-19,0.0,0.0,True,True,True
12,1.0,1.2,5,pooled_k2,200,1.0,0.0,1.8928374559926735,0.025676719272041664,0.03101729579463452,0.0002574777511687936,0.034397423179330706,0.0005624614367043105,0.03757846732565156,0.0006314699049115743,0.04064166263118043,0.0016855093866788155,0.2521790792174345,3.935081177621402e-18,0.03101729579463452,0.00025747775116879366,0.034397423179330706,0.0005624614367043107,,,0.03101729579463452,0.0002574777511687936,0.03101729579463452,0.00025747775116879366,-2.9490299091605723e-19,1.1543008864481203e-18,0.0,0.0,True,True,True
12,1.0,1.2,20,full_k3,200,1.0,0.0,1.8928374559926735,0.025676719272041664,0.04553263950628282,0.0001706070740135138,0.05312417327903825,0.0007572840808690175,0.11912045831135497,0.000227144577265021,0.11597735474777736,0.0005773935761815174,0.1864374926139588,1.967540588810701e-18,0.028923097326672656,0.00025274203656260746,0.034397423179330706,0.0005624614367043107,0.10136402232532342,0.0004251493837681532,0.04553263950628282,0.0001706070740135138,0.045532639506282814,0.00017060707401351366,-3.469446951953614e-20,7.67557575331671e-19,0.0,0.0,True,True,True
12,1.0,1.2,20,pooled_k2,200,1.0,0.0,1.8928374559926735,0.025676719272041664,0.03101729579463452,0.0002574777511687936,0.034397423179330706,0.0005624614367043105,0.03757846732565156,0.0006314699049115743,0.04064166263118043,0.0016855093866788155,0.2521790792174345,3.935081177621402e-18,0.03101729579463452,0.00025747775116879366,0.034397423179330706,0.0005624614367043107,,,0.03101729579463452,0.0002574777511687936,0.03101729579463452,0.00025747775116879366,-2.9490299091605723e-19,1.1543008864481203e-18,0.0,0.0,True,True,True
20,0.0,0.0,1,full_k3,200,0.0,0.0,0.0,0.0,0.015914039216546345,0.0001542358604098151,0.011516920007364177,0.00017324346602936227,0.016997004552614672,0.0002795417487563704,0.0,0.0,0.0,0.0,0.023871058824819512,0.0002313537906147228,0.017275380011046265,0.0002598651990440433,0.0,0.0,0.015914039216546345,0.0001542358604098151,0.01591403921654634,0.00015423586040981514,-6.938893903907229e-20,5.321744939201139e-19,0.0,0.0,True,True,True
20,0.0,0.0,1,pooled_k2,200,0.0,0.0,0.0,0.0,0.023871058824819515,0.0002313537906147229,0.017275380011046265,0.00025986519904404337,0.025495506828922015,0.00041931262313455554,0.0,0.0,0.0,0.0,0.023871058824819505,0.00023135379061472284,0.017275380011046265,0.0002598651990440433,,,0.023871058824819515,0.0002313537906147229,0.023871058824819515,0.0002313537906147227,1.1275702593849246e-18,1.031768669095154e-18,0.0,0.0,True,True,True
20,0.0,0.0,5,full_k3,200,0.0,0.0,0.0,0.0,0.015914039216546345,0.0001542358604098151,0.011516920007364177,0.00017324346602936227,0.016997004552614672,0.0002795417487563704,0.0,0.0,0.0,0.0,0.023871058824819512,0.0002313537906147228,0.017275380011046265,0.0002598651990440433,0.0,0.0,0.015914039216546345,0.0001542358604098151,0.01591403921654634,0.00015423586040981514,-6.938893903907229e-20,5.321744939201139e-19,0.0,0.0,True,True,True
20,0.0,0.0,5,pooled_k2,200,0.0,0.0,0.0,0.0,0.023871058824819515,0.0002313537906147229,0.017275380011046265,0.00025986519904404337,0.025495506828922015,0.00041931262313455554,0.0,0.0,0.0,0.0,0.023871058824819505,0.00023135379061472284,0.017275380011046265,0.0002598651990440433,,,0.023871058824819515,0.0002313537906147229,0.023871058824819515,0.0002313537906147227,1.1275702593849246e-18,1.031768669095154e-18,0.0,0.0,True,True,True
20,0.0,0.0,20,full_k3,200,0.0,0.0,0.0,0.0,0.015914039216546345,0.0001542358604098151,0.011516920007364177,0.00017324346602936227,0.016997004552614672,0.0002795417487563704,0.0,0.0,0.0,0.0,0.023871058824819512,0.0002313537906147228,0.017275380011046265,0.0002598651990440433,0.0,0.0,0.015914039216546345,0.0001542358604098151,0.01591403921654634,0.00015423586040981514,-6.938893903907229e-20,5.321744939201139e-19,0.0,0.0,True,True,True
20,0.0,0.0,20,pooled_k2,200,0.0,0.0,0.0,0.0,0.023871058824819515,0.0002313537906147229,0.017275380011046265,0.00025986519904404337,0.025495506828922015,0.00041931262313455554,0.0,0.0,0.0,0.0,0.023871058824819505,0.00023135379061472284,0.017275380011046265,0.0002598651990440433,,,0.023871058824819515,0.0002313537906147229,0.023871058824819515,0.0002313537906147227,1.1275702593849246e-18,1.031768669095154e-18,0.0,0.0,True,True,True
20,0.0,0.6,1,full_k3,200,0.0,0.0,0.0,0.0,0.023660000391399257,0.00014993455551964293,0.03047610205598098,0.00026878265469558774,0.09418173499620436,0.00017033673660197485,0.15635384025705648,1.967540588810701e-18,0.07817692012852824,9.837702944053505e-19,0.024637898983373673,0.0002324892628407033,0.01721275465437,0.00029270449480910154,0.02497936185315586,2.1197881635743533e-05,0.023660000391399257,0.00014993455551964293,0.02366000039139925,0.000149934555519643,-6.765421556309548e-19,5.622881418749639e-19,0.0,0.0,True,True,True
20,0.0,0.6,1,pooled_k2,200,0.0,0.0,0.0,0.0,0.024638701197776093,0.00023359180251940795,0.01721275465437,0.0002927044948091016,0.03227362331449412,0.00043238050199690867,0.0,0.0,0.0,0.0,0.024638701197776086,0.00023359180251940792,0.01721275465437,0.00029270449480910154,,,0.024638701197776093,0.00023359180251940795,0.024638701197776093,0.00023359180251940795,-7.806255641895632e-19,9.373082506754187e-19,0.0,0.0,True,True,True
20,0.0,0.6,5,full_k3,200,0.0,0.0,0.0,0.0,0.023660000391399257,0.00014993455551964293,0.03047610205598098,0.00026878265469558774,0.09418173499620436,0.00017033673660197485,0.15635384025705648,1.967540588810701e-18,0.07817692012852824,9.837702944053505e-19,0.024637898983373673,0.0002324892628407033,0.01721275465437,0.00029270449480910154,0.02497936185315586,2.1197881635743533e-05,0.023660000391399257,0.00014993455551964293,0.02366000039139925,0.000149934555519643,-6.765421556309548e-19,5.622881418749639e-19,0.0,0.0,True,True,True
20,0.0,0.6,5,pooled_k2,200,0.0,0.0,0.0,0.0,0.024638701197776093,0.00023359180251940795,0.01721275465437,0.0002927044948091016,0.03227362331449412,0.00043238050199690867,0.0,0.0,0.0,0.0,0.024638701197776086,0.00023359180251940792,0.01721275465437,0.00029270449480910154,,,0.024638701197776093,0.00023359180251940795,0.024638701197776093,0.00023359180251940795,-7.806255641895632e-19,9.373082506754187e-19,0.0,0.0,True,True,True
20,0.0,0.6,20,full_k3,200,0.0,0.0,0.0,0.0,0.023660000391399257,0.00014993455551964293,0.03047610205598098,0.00026878265469558774,0.09418173499620436,0.00017033673660197485,0.15635384025705648,1.967540588810701e-18,0.07817692012852824,9.837702944053505e-19,0.024637898983373673,0.0002324892628407033,0.01721275465437,0.00029270449480910154,0.02497936185315586,2.1197881635743533e-05,0.023660000391399257,0.00014993455551964293,0.02366000039139925,0.000149934555519643,-6.765421556309548e-19,5.622881418749639e-19,0.0,0.0,True,True,True
20,0.0,0.6,20,pooled_k2,200,0.0,0.0,0.0,0.0,0.024638701197776093,0.00023359180251940795,0.01721275465437,0.0002927044948091016,0.03227362331449412,0.00043238050199690867,0.0,0.0,0.0,0.0,0.024638701197776086,0.00023359180251940792,0.01721275465437,0.00029270449480910154,,,0.024638701197776093,0.00023359180251940795,0.024638701197776093,0.00023359180251940795,-7.806255641895632e-19,9.373082506754187e-19,0.0,0.0,True,True,True
20,0.0,1.2,1,full_k3,200,0.0,0.0,0.0,0.0,0.03199275865153722,0.00015490138552799021,0.04754440036317081,0.00042243183138593353,0.17489633163805834,0.0001884039812358566,0.2950440426160856,0.0,0.1475220213080428,0.0,0.027004942099334,0.0002347965783706542,0.017201049446476567,0.0002539170334827697,0.04721864562368058,3.571168141558044e-05,0.03199275865153722,0.00015490138552799021,0.03199275865153722,0.00015490138552799021,1.1622647289044608e-18,6.400546208607632e-19,0.0,0.0,True,True,True
20,0.0,1.2,1,pooled_k2,200,0.0,0.0,0.0,0.0,0.027110397548795188,0.00023437461280558221,0.017201049446476567,0.00025391703348276966,0.05072141434720303,0.00042118645428532587,0.0,0.0,0.0,0.0,0.027110397548795188,0.00023437461280558221,0.017201049446476567,0.0002539170334827697,,,0.027110397548795188,0.00023437461280558221,0.027110397548795188,0.00023437461280558221,5.551115123125783e-19,1.011789932644672e-18,0.0,0.0,True,True,True
20,0.0,1.2,5,full_k3,200,0.0,0.0,0.0,0.0,0.03199275865153722,0.00015490138552799021,0.04754440036317081,0.00042243183138593353,0.17489633163805834,0.0001884039812358566,0.2950440426160856,0.0,0.1475220213080428,0.0,0.027004942099334,0.0002347965783706542,0.017201049446476567,0.0002539170334827697,0.04721864562368058,3.571168141558044e-05,0.03199275865153722,0.00015490138552799021,0.03199275865153722,0.00015490138552799021,1.1622647289044608e-18,6.400546208607632e-19,0.0,0.0,True,True,True
20,0.0,1.2,5,pooled_k2,200,0.0,0.0,0.0,0.0,0.027110397548795188,0.00023437461280558221,0.017201049446476567,0.00025391703348276966,0.05072141434720303,0.00042118645428532587,0.0,0.0,0.0,0.0,0.027110397548795188,0.00023437461280558221,0.017201049446476567,0.0002539170334827697,,,0.027110397548795188,0.00023437461280558221,0.027110397548795188,0.00023437461280558221,5.551115123125783e-19,1.011789932644672e-18,0.0,0.0,True,True,True
20,0.0,1.2,20,full_k3,200,0.0,0.0,0.0,0.0,0.03199275865153722,0.00015490138552799021,0.04754440036317081,0.00042243183138593353,0.17489633163805834,0.0001884039812358566,0.2950440426160856,0.0,0.1475220213080428,0.0,0.027004942099334,0.0002347965783706542,0.017201049446476567,0.0002539170334827697,0.04721864562368058,3.571168141558044e-05,0.03199275865153722,0.00015490138552799021,0.03199275865153722,0.00015490138552799021,1.1622647289044608e-18,6.400546208607632e-19,0.0,0.0,True,True,True
